timestamp,address,actual_label,predicted_label,fraud_probability,trust_score,source
2025-12-18 14:38:49.476026,0x0067e167caf808eaa6f642d9232e54ff7bb47c07,0,0,0.015,99,KAGGLE_ETHEREUM_DATASET
2025-12-18 14:38:49.476026,0x006aaaff2ff3358bc8453febaba4e236b028df80,0,0,0.08,92,KAGGLE_ETHEREUM_DATASET
2025-12-18 14:38:49.476026,0x007174732705604bbbf77038332dc52fd5a5000c,0,0,0.0,100,KAGGLE_ETHEREUM_DATASET
2025-12-18 14:38:49.476026,0x0071763e7e796eeb4c32f083aa4a3ac2f33bf5c0,0,0,0.295,71,KAGGLE_ETHEREUM_DATASET
2025-12-18 14:38:49.476026,0x0071c78d72b78818b0d507c114674a7ce6bc4f18,0,0,0.08,92,KAGGLE_ETHEREUM_DATASET
2025-12-18 14:38:49.476026,0x00733965a4f189034c4cd0e7d38c877a34ba0b63,0,0,0.085,92,KAGGLE_ETHEREUM_DATASET
2025-12-18 14:38:49.476026,0x00760b09a77e7a4f6ea7e7fdf17f93f8d898c870,0,0,0.0,100,KAGGLE_ETHEREUM_DATASET
2025-12-18 14:38:49.476026,0x00761aebf8420f0325f7d3a9161a8bb6a96e550b,0,0,0.14,86,KAGGLE_ETHEREUM_DATASET
2025-12-18 14:38:49.476026,0x007a010f85605b7f9ecd0e26a7cfa3987bb3e43f,0,0,0.01,99,KAGGLE_ETHEREUM_DATASET
2025-12-18 14:38:49.476026,0x007bb0518b03f1a8c00e9bb545640800d1e91444,0,0,0.015,99,KAGGLE_ETHEREUM_DATASET
2025-12-18 14:38:49.476026,0x007cafba4edd0e25a664530e3cac0ffadb101fd8,0,0,0.055,95,KAGGLE_ETHEREUM_DATASET
2025-12-18 14:38:49.476026,0x0080214c803a073c18aaadd7b99cfd08c3945b09,0,0,0.02,98,KAGGLE_ETHEREUM_DATASET
2025-12-18 14:38:49.476026,0x0080359f18daa3f2906e347a589ffd49c07c6258,0,0,0.075,93,KAGGLE_ETHEREUM_DATASET
2025-12-18 14:38:49.476026,0x0083704ad2f3e9f58e71593459462875255b7bd2,0,0,0.015,99,KAGGLE_ETHEREUM_DATASET
2025-12-18 14:38:49.476026,0x00893fa05c19ce3895d0d5577db0ddb02d5cbd47,0,0,0.04,96,KAGGLE_ETHEREUM_DATASET
2025-12-18 14:38:49.476026,0x0095e1a57555e5d5e9ee041bc5953d1c37729cdc,0,0,0.035,97,KAGGLE_ETHEREUM_DATASET
2025-12-18 14:38:49.476026,0x009663d80363fa044763ef5331280081c95c94be,0,0,0.015,99,KAGGLE_ETHEREUM_DATASET
2025-12-18 14:38:49.476026,0x009f93582e0c195ac9d3f2b9c1f31cf44e2e9561,0,0,0.115,89,KAGGLE_ETHEREUM_DATASET
2025-12-18 14:38:49.476026,0x00a4862d4407296f92005eff2f51fa5cbb3c6077,0,0,0.0,100,KAGGLE_ETHEREUM_DATASET
2025-12-18 14:38:49.476026,0x00a527d60d31b337d571acd17dca172003636356,0,0,0.115,89,KAGGLE_ETHEREUM_DATASET
2025-12-18 14:38:49.476026,0x00a742825749d9a1b3e2455362ac4e81dc01162c,0,0,0.07,93,KAGGLE_ETHEREUM_DATASET
2025-12-18 14:38:49.476026,0x00a87bd6b716f1a50504b8eff2d416de0690070e,0,0,0.015,99,KAGGLE_ETHEREUM_DATASET
2025-12-18 14:38:49.476026,0x00adb936b9636ccc4211533c7f1a0d2c53466b85,0,0,0.01,99,KAGGLE_ETHEREUM_DATASET
2025-12-18 14:38:49.476026,0x00ae0c1fd293038c2b24a715e6fabacda6012b55,0,0,0.015,99,KAGGLE_ETHEREUM_DATASET
2025-12-18 14:38:49.476026,0x00af29056355cbe37df9724436eef327f5f88157,0,0,0.0,100,KAGGLE_ETHEREUM_DATASET
2025-12-18 14:38:49.476026,0x00bd1bba3519746a5b7d0bede063f14d48dfdf2b,0,0,0.18,82,KAGGLE_ETHEREUM_DATASET
2025-12-18 14:38:49.476026,0x00bd9fd57c423a1b1c969823d409156d90974d77,0,0,0.02,98,KAGGLE_ETHEREUM_DATASET
2025-12-18 14:38:49.476026,0x00bf8ef866b3d8139c982961f6850fadc17f1d48,0,0,0.0,100,KAGGLE_ETHEREUM_DATASET
2025-12-18 14:38:49.476026,0x00bfc8d9cbcfc8601db95cded379ef7a4a5e0f5e,0,0,0.1,90,KAGGLE_ETHEREUM_DATASET
2025-12-18 14:38:49.476026,0x00c2abd0ab9fc13fbc8baac19dc30aec31704d4e,0,0,0.005,100,KAGGLE_ETHEREUM_DATASET
2025-12-18 14:38:49.476026,0x00c316e5099530e7af8e5bfade517b395acf8639,0,0,0.0,100,KAGGLE_ETHEREUM_DATASET
2025-12-18 14:38:49.476026,0x00c481dd22fba34f7dac2d46f0c1172c7abb9f0e,0,0,0.0,100,KAGGLE_ETHEREUM_DATASET
2025-12-18 14:38:49.476026,0x00c6b386f92e1841c3a9dde2bf97a8950f0b0c31,0,0,0.085,92,KAGGLE_ETHEREUM_DATASET
2025-12-18 14:38:49.476026,0x00c8a33b90a749f7433e08e5d4c7034e405a94b4,0,0,0.01,99,KAGGLE_ETHEREUM_DATASET
2025-12-18 14:38:49.476026,0x00ca022d429d853c3f28070b410b13bc4438926b,0,0,0.035,97,KAGGLE_ETHEREUM_DATASET
2025-12-18 14:38:49.476026,0x00cb28b1d4437357fdb57967e21be18c415ca05e,0,0,0.105,90,KAGGLE_ETHEREUM_DATASET
2025-12-18 14:38:49.476026,0x00cb985681dd0cf13cff257a7324d97ea1e3ff32,0,0,0.01,99,KAGGLE_ETHEREUM_DATASET
2025-12-18 14:38:49.476026,0x00cbdec4dd1b322810683c0e977d4fa237fecf7e,0,0,0.0,100,KAGGLE_ETHEREUM_DATASET
2025-12-18 14:38:49.476026,0x00cd7d76d3e93819c19fd7296386b816234b489e,0,0,0.0,100,KAGGLE_ETHEREUM_DATASET
2025-12-18 14:38:49.476026,0x00ce20fbdedc38fb559728265edbb26b63fbb377,0,0,0.0,100,KAGGLE_ETHEREUM_DATASET
2025-12-18 14:38:49.476026,0x00cfdefb1e800e4743288734adc727fae6659f74,0,0,0.14,86,KAGGLE_ETHEREUM_DATASET
2025-12-18 14:38:49.476026,0x00d4a560da94790c8d508a7edda6465d7a3e9a49,0,0,0.03,97,KAGGLE_ETHEREUM_DATASET
2025-12-18 14:38:49.476026,0x00d8a10e21f443758240eed09897cef08314618d,0,0,0.085,92,KAGGLE_ETHEREUM_DATASET
2025-12-18 14:38:49.476026,0x00da8417b2c53b1fac15fafddf9854285959e9b6,0,0,0.0,100,KAGGLE_ETHEREUM_DATASET
2025-12-18 14:38:49.476026,0x00df7c16597385f31dfc87d1e103eaab28fc0f8d,0,0,0.0,100,KAGGLE_ETHEREUM_DATASET
2025-12-18 14:38:49.476026,0x00e40876d147fdc499afa3f5a49cf6fe6256f196,0,0,0.0,100,KAGGLE_ETHEREUM_DATASET
2025-12-18 14:38:49.476026,0x00e87b69cf3686e028f96d14cd79ec30983e0f53,0,0,0.045,96,KAGGLE_ETHEREUM_DATASET
2025-12-18 14:38:49.476026,0x00eb6923331d35ba68b9e36ff99d0c035ffed9e5,0,0,0.035,97,KAGGLE_ETHEREUM_DATASET
2025-12-18 14:38:49.476026,0x00f166114c211b7e71e09bfd5d6ffee8716bc0cb,0,0,0.065,94,KAGGLE_ETHEREUM_DATASET
2025-12-18 14:38:49.476026,0x00f3c39b641a3533b95dd30b4f5b3a87ba9044ca,0,0,0.0,100,KAGGLE_ETHEREUM_DATASET
2025-12-18 14:38:49.476026,0x00f8513a3819c085ba1d3cd84a15c5df45b7ee35,0,0,0.0,100,KAGGLE_ETHEREUM_DATASET
2025-12-18 14:38:49.476026,0x00f8de11eada0ce48200cd7f2214082954a9fe44,0,0,0.01,99,KAGGLE_ETHEREUM_DATASET
2025-12-18 14:38:49.476026,0x010c41f9ada72d7993973ee274c6cc93a309f805,0,0,0.0,100,KAGGLE_ETHEREUM_DATASET
2025-12-18 14:38:49.476026,0x011b1cd5eaebc4d52bd2a6c928d45d93af642a58,0,0,0.0,100,KAGGLE_ETHEREUM_DATASET
2025-12-18 14:38:49.476026,0x011bed5908623f6adfcd54872ed88e0dc713a1bf,0,0,0.0,100,KAGGLE_ETHEREUM_DATASET
2025-12-18 14:38:49.476026,0x0120a41636716d5717e92a2a960580a0961df73f,0,0,0.03,97,KAGGLE_ETHEREUM_DATASET
2025-12-18 14:38:49.476026,0x012dbb1d6e6aaae7a0bf5f610a5fb44e308bb433,0,0,0.0,100,KAGGLE_ETHEREUM_DATASET
2025-12-18 14:38:49.476026,0x012ef110b256b0e6b80aea1478d74b1b4a1eabb9,0,0,0.0,100,KAGGLE_ETHEREUM_DATASET
2025-12-18 14:38:49.476026,0x01390fbe18c3c5ae9f91b13ade67d19bce75c5e1,0,0,0.005,100,KAGGLE_ETHEREUM_DATASET
2025-12-18 14:38:49.476026,0x0155a63bc4cb378cb9b4dc10c8e777943bba9c2a,0,0,0.04,96,KAGGLE_ETHEREUM_DATASET
2025-12-18 14:38:49.476026,0x0160cf072f092a70e8def0537b8329350282a8d4,0,0,0.0,100,KAGGLE_ETHEREUM_DATASET
2025-12-18 14:38:49.476026,0x016cd40242a3b50902c84088092ef87c85d782b3,0,0,0.01,99,KAGGLE_ETHEREUM_DATASET
2025-12-18 14:38:49.476026,0x016d12db5620e094868f95b9c6fd2057032b7446,0,0,0.17,83,KAGGLE_ETHEREUM_DATASET
2025-12-18 14:38:49.476026,0x016e0ddc9631f662539fb1882458e5df00791565,0,0,0.0,100,KAGGLE_ETHEREUM_DATASET
2025-12-18 14:38:49.476026,0x016f855e1d3a7737f7da894b1dd6e86a3353225d,0,0,0.025,98,KAGGLE_ETHEREUM_DATASET
2025-12-18 14:38:49.476026,0x01716102b6ea467289897effc84cf136bd0b6c32,0,0,0.0,100,KAGGLE_ETHEREUM_DATASET
2025-12-18 14:38:49.476026,0x01889bfb1bd897ff4f23cb25f9dde7b3a012dbca,0,0,0.005,100,KAGGLE_ETHEREUM_DATASET
2025-12-18 14:38:49.476026,0x018b9224ee3f8f362f553835d27da391fc5af9d9,0,0,0.0,100,KAGGLE_ETHEREUM_DATASET
2025-12-18 14:38:49.476026,0x019444358934627777f19f0cc121f5fc00e7bab8,0,0,0.015,99,KAGGLE_ETHEREUM_DATASET
2025-12-18 14:38:49.476026,0x01969235b1145fc6e8b1efab8ddbe56cfe313f3f,0,0,0.005,100,KAGGLE_ETHEREUM_DATASET
2025-12-18 14:38:49.476026,0x01a35a131f90dd33dec9a0995aaa60720c046938,0,0,0.0,100,KAGGLE_ETHEREUM_DATASET
2025-12-18 14:38:49.476026,0x01a9e95ef766394893dbfb824c66c91b301b913d,0,0,0.0,100,KAGGLE_ETHEREUM_DATASET
2025-12-18 14:38:49.476026,0x01ad2af80301bcd6b5bd737699a6a7b51a24152a,0,0,0.0,100,KAGGLE_ETHEREUM_DATASET
2025-12-18 14:38:49.476026,0x01bf959b281ac74e7fb3b98c880dbe88bab2e2a4,0,0,0.01,99,KAGGLE_ETHEREUM_DATASET
2025-12-18 14:38:49.476026,0x01cb670a5b57ddf7fa27b455ba2d9357f1dec6b0,0,0,0.0,100,KAGGLE_ETHEREUM_DATASET
2025-12-18 14:38:49.476026,0x01d41e16362b141332db90f69785dbe58f0dc4ee,0,0,0.0,100,KAGGLE_ETHEREUM_DATASET
2025-12-18 14:38:49.476026,0x01df8ecad36d5eae229e6f5ae784428a9191c6ee,0,0,0.09,91,KAGGLE_ETHEREUM_DATASET
2025-12-18 14:38:49.476026,0x01f6c17b828f211909453550ac925b3a19a583d7,0,0,0.0,100,KAGGLE_ETHEREUM_DATASET
2025-12-18 14:38:49.476026,0x01f70159be7361ccfcfe85bd4bbffe63ec00e214,0,0,0.01,99,KAGGLE_ETHEREUM_DATASET
2025-12-18 14:38:49.476026,0x01fd68c62d8b18f5f01f184656b0b8de18ccb7aa,0,0,0.01,99,KAGGLE_ETHEREUM_DATASET
2025-12-18 14:38:49.476026,0x0208764c8e34d0f980677f10867444f4cb27825c,0,0,0.0,100,KAGGLE_ETHEREUM_DATASET
2025-12-18 14:38:49.476026,0x020aaf9192743375b50ab13976aa8e86d50852f5,0,0,0.0,100,KAGGLE_ETHEREUM_DATASET
2025-12-18 14:38:49.476026,0x020d6af0b51290d19e73a053ca33fa42da3a18fd,0,0,0.0,100,KAGGLE_ETHEREUM_DATASET
2025-12-18 14:38:49.476026,0x020d818ebb9f1bd587acae00a48b93424d37bb84,0,0,0.05,95,KAGGLE_ETHEREUM_DATASET
2025-12-18 14:38:49.476026,0x020de3ebd3560b4e3cec1a8b34a3f2dff5e31f88,0,0,0.0,100,KAGGLE_ETHEREUM_DATASET
2025-12-18 14:38:49.476026,0x021201236965565462cd458df7d70f737d63d4d6,0,0,0.065,94,KAGGLE_ETHEREUM_DATASET
2025-12-18 14:38:49.476026,0x021da14749518f5d036a1891a063d2ab5db1b733,0,0,0.0,100,KAGGLE_ETHEREUM_DATASET
2025-12-18 14:38:49.476026,0x02298b9f2517b0dc60929c53a69dea884494a32b,0,0,0.0,100,KAGGLE_ETHEREUM_DATASET
2025-12-18 14:38:49.476026,0x022cbf4576d9c1c47836962c2d1085f0ff9177fc,0,0,0.0,100,KAGGLE_ETHEREUM_DATASET
2025-12-18 14:38:49.476026,0x023096bf0b4d933256f98b85b648586e75105277,0,0,0.055,95,KAGGLE_ETHEREUM_DATASET
2025-12-18 14:38:49.476026,0x0236e5eae1708bfab9a699e8268e7521b0e6b95e,0,0,0.055,95,KAGGLE_ETHEREUM_DATASET
2025-12-18 14:38:49.476026,0x0241899d2e42ca0fbf46d1a75ef429c7e061cded,0,0,0.0,100,KAGGLE_ETHEREUM_DATASET
2025-12-18 14:38:49.476026,0x0244d7e1ffe01940b1ffcebca3f09efab13fe664,0,0,0.0,100,KAGGLE_ETHEREUM_DATASET
2025-12-18 14:38:49.476026,0x02459d2ea9a008342d8685dae79d213f14a87d43,0,0,0.03,97,KAGGLE_ETHEREUM_DATASET
2025-12-18 14:38:49.476026,0x02494bfc78c74a5aa1c5b7b92757f9f37b2dcc5f,0,0,0.415,59,KAGGLE_ETHEREUM_DATASET
2025-12-18 14:38:49.476026,0x024e8f301490466665e2402840f44881690bdb57,0,0,0.035,97,KAGGLE_ETHEREUM_DATASET
2025-12-18 14:38:49.476026,0x024f443f33e173e7a4dee5bc48c2132862f4a5c7,0,0,0.0,100,KAGGLE_ETHEREUM_DATASET
2025-12-18 14:38:49.476026,0x02524995562b26980f0fa0d9e34ab1dc0d5e2283,0,0,0.0,100,KAGGLE_ETHEREUM_DATASET
2025-12-18 14:38:49.476026,0x025aaf76b2157cadc814a145afb6d869753e73ff,0,0,0.03,97,KAGGLE_ETHEREUM_DATASET
2025-12-18 14:38:49.476026,0x025ba18cb327c8d968470936ba8f340a47fd6a43,0,0,0.0,100,KAGGLE_ETHEREUM_DATASET
2025-12-18 14:38:49.476026,0x02605b528db3667cd34d3ca2f95b463ffcdab3a5,0,0,0.0,100,KAGGLE_ETHEREUM_DATASET
2025-12-18 14:38:49.476026,0x02618fd3c75554000c4a1bd2da6df06305c28635,0,0,0.005,100,KAGGLE_ETHEREUM_DATASET
2025-12-18 14:38:49.476026,0x026c1f10245d9f5950e4a4efbb97c97b5419ff2d,0,0,0.0,100,KAGGLE_ETHEREUM_DATASET
2025-12-18 14:38:49.476026,0x026cb4a26bffb77427d6c2a8e5fd0995bff09688,0,0,0.1,90,KAGGLE_ETHEREUM_DATASET
2025-12-18 14:38:49.476026,0x026ee796ed70271cb22f3a619963b2d6dc46129c,0,0,0.015,99,KAGGLE_ETHEREUM_DATASET
2025-12-18 14:38:49.476026,0x027421c8a2b34992cf191496dca553766597f78a,0,0,0.0,100,KAGGLE_ETHEREUM_DATASET
2025-12-18 14:38:49.476026,0x027beefcbad782faf69fad12dee97ed894c68549,0,0,0.005,100,KAGGLE_ETHEREUM_DATASET
2025-12-18 14:38:49.476026,0x02819d258d099eafc2e1afbee0ec126b219fb0ec,0,0,0.0,100,KAGGLE_ETHEREUM_DATASET
2025-12-18 14:38:49.476026,0x02825fb4eb4cffaa181ccd5b2208a9d2d7c62013,0,0,0.005,100,KAGGLE_ETHEREUM_DATASET
2025-12-18 14:38:49.476026,0x0286f95399e27692f161ed91968ea43c47023a3e,0,0,0.01,99,KAGGLE_ETHEREUM_DATASET
2025-12-18 14:38:49.476026,0x028ffe3d16df8eb97df443dd37478a9f0dd13077,0,0,0.0,100,KAGGLE_ETHEREUM_DATASET
2025-12-18 14:38:49.476026,0x02959ba85385b49fae65acfa7b90f79427b9c2eb,0,0,0.005,100,KAGGLE_ETHEREUM_DATASET
2025-12-18 14:38:49.476026,0x029798d4c234549b24dcfe12fb03ac50aa1b453e,0,0,0.035,97,KAGGLE_ETHEREUM_DATASET
2025-12-18 14:38:49.476026,0x029dca74053990795945b01cccc987524706eb20,0,0,0.0,100,KAGGLE_ETHEREUM_DATASET
2025-12-18 14:38:49.476026,0x02a70f1f4449443fa36c14388479488d460007d7,0,0,0.08,92,KAGGLE_ETHEREUM_DATASET
2025-12-18 14:38:49.476026,0x02b346a34e1559886e6ca1631cb74d7895465197,0,0,0.015,99,KAGGLE_ETHEREUM_DATASET
2025-12-18 14:38:49.476026,0x02bc7852a518c506e2bf23c952ec9f341f2f2e0e,0,0,0.0,100,KAGGLE_ETHEREUM_DATASET
2025-12-18 14:38:49.476026,0x02bf92165342a788b50e8b9de173116270192328,0,0,0.0,100,KAGGLE_ETHEREUM_DATASET
2025-12-18 14:38:49.476026,0x02c68e3de38b00f958a53bd9182d09120312b2a2,0,0,0.0,100,KAGGLE_ETHEREUM_DATASET
2025-12-18 14:38:49.476026,0x02d11dcf702df6b41d0b09acf7f9589000f99d99,0,0,0.035,97,KAGGLE_ETHEREUM_DATASET
2025-12-18 14:38:49.476026,0x02d3e49a4aaa3704f7af38f7d91d47aa7ffeba33,0,0,0.0,100,KAGGLE_ETHEREUM_DATASET
2025-12-18 14:38:49.476026,0x02dad75eacf674939e61af034c2095b512f2af51,0,0,0.035,97,KAGGLE_ETHEREUM_DATASET
2025-12-18 14:38:49.476026,0x02ee08c4e1c0e17a658fb42bd379bad9db48788e,0,0,0.0,100,KAGGLE_ETHEREUM_DATASET
2025-12-18 14:38:49.476026,0x02fb09a6d1ef7a8f3d131130695531af5393ef4a,0,0,0.0,100,KAGGLE_ETHEREUM_DATASET
2025-12-18 14:38:49.476026,0x03014fd1cfcb9dbc4e8e2237638bb4c639d7babf,0,0,0.0,100,KAGGLE_ETHEREUM_DATASET
2025-12-18 14:38:49.476026,0x030174efb82f744929c53c4a14ce4c8c0625d8ab,0,0,0.005,100,KAGGLE_ETHEREUM_DATASET
2025-12-18 14:38:49.476026,0x0303dc78685fc446871d568c6e86a9547fb1d2c7,0,0,0.0,100,KAGGLE_ETHEREUM_DATASET
2025-12-18 14:38:49.476026,0x0304421f7d097871bde3524962f342d7ccadb0dd,0,0,0.01,99,KAGGLE_ETHEREUM_DATASET
2025-12-18 14:38:49.476026,0x030459bed9ba3b8b2a9398f963670aa544450d0e,0,0,0.0,100,KAGGLE_ETHEREUM_DATASET
2025-12-18 14:38:49.476026,0x03081809e0cf5371fcbe2f4d12fce8b7204819f1,0,0,0.0,100,KAGGLE_ETHEREUM_DATASET
2025-12-18 14:38:49.476026,0x0316412031b6dc9ef2bc7e728fba71f9f8f5e4f1,0,0,0.0,100,KAGGLE_ETHEREUM_DATASET
2025-12-18 14:38:49.476026,0x0318f182677d9d6c297542e4699ce582f86ef0b4,0,0,0.0,100,KAGGLE_ETHEREUM_DATASET
2025-12-18 14:38:49.481905,0x03192bc9a49d441f0b228434ebbc9a5d54c1044d,0,0,0.005,100,KAGGLE_ETHEREUM_DATASET
2025-12-18 14:38:49.481905,0x0324764f3cd277421cd46a0f48ee29bfc1237f60,0,0,0.0,100,KAGGLE_ETHEREUM_DATASET
2025-12-18 14:38:49.481905,0x0326b710d6eafc36349eca09d7a8871dbf736457,0,0,0.005,100,KAGGLE_ETHEREUM_DATASET
